episode_index,total_reward,total_time,tests_run,bugs_found,strategy_index,strategy_name,changed_module,change_size
331,-13.335958679752533,226.71917359505068,20,0,-1,baseline_fixed_order,payments,medium
332,-14.152286190834996,243.04572381669993,20,0,-1,baseline_fixed_order,search,large
333,-14.021887698636961,240.43775397273924,20,0,-1,baseline_fixed_order,notifications,large
334,-13.502235756386884,230.04471512773767,20,0,-1,baseline_fixed_order,checkout,medium
335,-13.749755182232787,234.99510364465576,20,0,-1,baseline_fixed_order,auth,medium
336,-13.319079999301186,226.38159998602373,20,0,-1,baseline_fixed_order,auth,medium
337,-13.794142221611816,235.8828444322363,20,0,-1,baseline_fixed_order,search,small
338,-3.452175421868578,229.04350843737157,20,1,-1,baseline_fixed_order,payments,medium
339,16.07393272446902,238.52134551061962,20,3,-1,baseline_fixed_order,auth,large
340,-3.2688668134641055,225.37733626928213,20,1,-1,baseline_fixed_order,checkout,large
341,-33.37547724085631,227.5095448171262,20,0,-1,baseline_fixed_order,payments,medium
342,6.112037486480258,237.7592502703948,20,2,-1,baseline_fixed_order,notifications,medium
343,-13.363749430536322,227.27498861072635,20,0,-1,baseline_fixed_order,checkout,small
344,-33.379833595511585,227.5966719102316,20,0,-1,baseline_fixed_order,auth,large
345,-2.9835716009568913,219.67143201913785,20,1,-1,baseline_fixed_order,search,medium
346,-13.059100078115305,221.18200156230603,20,0,-1,baseline_fixed_order,profile,small
347,-13.38949882577642,227.78997651552837,20,0,-1,baseline_fixed_order,checkout,small
348,-12.903412907888423,218.0682581577685,20,0,-1,baseline_fixed_order,auth,large
349,-3.364273816827998,227.28547633655995,20,1,-1,baseline_fixed_order,auth,small
350,-13.855852430907536,237.11704861815065,20,0,-1,baseline_fixed_order,profile,medium
351,-13.133105656380135,222.66211312760274,20,0,-1,baseline_fixed_order,auth,medium
352,-13.46790386937919,229.3580773875838,20,0,-1,baseline_fixed_order,payments,large
353,-33.61766301630932,232.35326032618633,20,0,-1,baseline_fixed_order,notifications,large
354,-13.206622009657814,224.1324401931562,20,0,-1,baseline_fixed_order,notifications,small
355,-13.365725076229982,227.3145015245997,20,0,-1,baseline_fixed_order,notifications,large
356,-3.8915439813286103,237.83087962657217,20,1,-1,baseline_fixed_order,auth,small
357,-13.415478053334644,228.30956106669282,20,0,-1,baseline_fixed_order,profile,small
358,-13.585085043387586,231.70170086775167,20,0,-1,baseline_fixed_order,profile,large
359,-13.489886578632708,229.79773157265416,20,0,-1,baseline_fixed_order,notifications,medium
360,-13.329420524859762,226.58841049719518,20,0,-1,baseline_fixed_order,checkout,medium
361,-33.408778901725,228.17557803449995,20,0,-1,baseline_fixed_order,search,medium
362,16.387569486608683,232.24861026782634,20,3,-1,baseline_fixed_order,payments,medium
363,-13.622320803909188,232.44641607818377,20,0,-1,baseline_fixed_order,auth,large
364,-3.472730666165748,229.454613323315,20,1,-1,baseline_fixed_order,profile,small
365,6.756520946962761,224.86958106074482,20,2,-1,baseline_fixed_order,profile,small
366,-33.87100517821329,237.4201035642658,20,0,-1,baseline_fixed_order,auth,small
367,-13.694408104076576,233.88816208153153,20,0,-1,baseline_fixed_order,search,large
368,-13.807197820091735,236.14395640183474,20,0,-1,baseline_fixed_order,search,large
369,-14.034701974734425,240.69403949468847,20,0,-1,baseline_fixed_order,notifications,medium
370,-4.057333016924679,241.14666033849355,20,1,-1,baseline_fixed_order,auth,medium
371,-13.376479878086128,227.52959756172248,20,0,-1,baseline_fixed_order,profile,large
372,-13.865621696181746,237.31243392363484,20,0,-1,baseline_fixed_order,auth,small
373,-13.304996738013852,226.09993476027697,20,0,-1,baseline_fixed_order,payments,small
374,-13.487206452687184,229.74412905374368,20,0,-1,baseline_fixed_order,profile,small
375,-13.295312368912416,225.9062473782483,20,0,-1,baseline_fixed_order,checkout,medium
376,-32.883040085129714,217.66080170259426,20,0,-1,baseline_fixed_order,profile,large
377,-13.517181978705842,230.34363957411688,20,0,-1,baseline_fixed_order,auth,medium
378,-13.447054897780989,228.94109795561968,20,0,-1,baseline_fixed_order,auth,medium
379,5.893604673900074,242.1279065219985,20,2,-1,baseline_fixed_order,payments,large
380,-3.4234538719955454,228.46907743991085,20,1,-1,baseline_fixed_order,profile,large
381,-3.913107076700672,238.26214153401344,20,1,-1,baseline_fixed_order,auth,large
382,-13.186755279243457,223.73510558486913,20,0,-1,baseline_fixed_order,profile,large
383,-33.498370385656216,229.96740771312415,20,0,-1,baseline_fixed_order,auth,small
384,25.880172042083398,242.3965591583322,20,4,-1,baseline_fixed_order,checkout,large
385,-13.850948726114584,237.01897452229173,20,0,-1,baseline_fixed_order,search,small
386,-13.359522981444615,227.1904596288923,20,0,-1,baseline_fixed_order,profile,medium
387,-13.602617146607132,232.05234293214258,20,0,-1,baseline_fixed_order,checkout,large
388,-14.045572582697043,240.91145165394084,20,0,-1,baseline_fixed_order,profile,small
389,-13.634202990045502,232.68405980091003,20,0,-1,baseline_fixed_order,checkout,small
390,6.100362731709334,237.9927453658133,20,2,-1,baseline_fixed_order,checkout,medium
391,-3.374961337801341,227.49922675602676,20,1,-1,baseline_fixed_order,payments,large
392,16.152061137893668,236.95877724212662,20,3,-1,baseline_fixed_order,notifications,large
393,6.4796408731880595,230.40718253623888,20,2,-1,baseline_fixed_order,profile,medium
394,-13.366013198762637,227.32026397525274,20,0,-1,baseline_fixed_order,notifications,large
395,-13.211266847875711,224.2253369575142,20,0,-1,baseline_fixed_order,checkout,medium
396,-13.754837108495545,235.09674216991093,20,0,-1,baseline_fixed_order,payments,medium
397,-13.215750117011675,224.31500234023346,20,0,-1,baseline_fixed_order,profile,small
398,-12.909553731734983,218.19107463469967,20,0,-1,baseline_fixed_order,payments,small
399,26.54172314768903,229.1655370462195,20,4,-1,baseline_fixed_order,checkout,large
400,-4.080520577195388,241.61041154390776,20,1,-1,baseline_fixed_order,notifications,medium
401,-13.334690103505729,226.69380207011454,20,0,-1,baseline_fixed_order,checkout,small
402,-13.373796459052619,227.47592918105235,20,0,-1,baseline_fixed_order,payments,large
403,-13.46782772106347,229.3565544212693,20,0,-1,baseline_fixed_order,payments,small
404,16.53746275755808,229.25074484883845,20,3,-1,baseline_fixed_order,profile,large
405,-13.652594809817309,233.0518961963462,20,0,-1,baseline_fixed_order,checkout,medium
406,-12.78487377648046,215.69747552960914,20,0,-1,baseline_fixed_order,checkout,medium
407,16.54430226143925,229.11395477121494,20,3,-1,baseline_fixed_order,auth,small
408,-33.50742532217658,230.14850644353152,20,0,-1,baseline_fixed_order,profile,medium
409,-13.407460150226829,228.14920300453662,20,0,-1,baseline_fixed_order,auth,large
410,-13.202185890918521,224.04371781837042,20,0,-1,baseline_fixed_order,checkout,large
411,-13.142376711666786,222.8475342333357,20,0,-1,baseline_fixed_order,profile,medium
412,-3.2472430097720686,224.94486019544138,20,1,-1,baseline_fixed_order,auth,small
413,-13.537576062201792,230.75152124403584,20,0,-1,baseline_fixed_order,auth,large
414,-13.16429246107305,223.28584922146095,20,0,-1,baseline_fixed_order,search,small
415,6.077201981980345,238.45596036039308,20,2,-1,baseline_fixed_order,notifications,large
416,-12.97523240872107,219.5046481744214,20,0,-1,baseline_fixed_order,payments,large
417,6.0141329548539115,239.71734090292173,20,2,-1,baseline_fixed_order,checkout,medium
418,17.206623902772126,215.86752194455752,20,3,-1,baseline_fixed_order,search,large
419,-14.021171619533447,240.42343239066892,20,0,-1,baseline_fixed_order,checkout,large
420,-14.03353698183257,240.6707396366514,20,0,-1,baseline_fixed_order,search,small
421,-13.17036857072586,223.4073714145171,20,0,-1,baseline_fixed_order,search,large
422,-13.257479515048502,225.14959030097003,20,0,-1,baseline_fixed_order,search,small
423,5.893042971175811,242.13914057648378,20,2,-1,baseline_fixed_order,payments,large
424,-14.28094452063156,245.6188904126312,20,0,-1,baseline_fixed_order,checkout,large
425,-12.698913784916657,213.97827569833316,20,0,-1,baseline_fixed_order,payments,small
426,-13.470549507252487,229.4109901450498,20,0,-1,baseline_fixed_order,search,large
427,6.533369034871572,229.33261930256853,20,2,-1,baseline_fixed_order,profile,small
428,-13.895400739651032,237.9080147930206,20,0,-1,baseline_fixed_order,profile,small
429,-13.320386995365503,226.40773990731006,20,0,-1,baseline_fixed_order,notifications,small
430,-13.098267681691437,221.96535363382873,20,0,-1,baseline_fixed_order,search,medium
431,-13.224859353700603,224.49718707401206,20,0,-1,baseline_fixed_order,checkout,small
432,-3.9075040396318528,238.15008079263703,20,1,-1,baseline_fixed_order,notifications,medium
433,-33.704988206438436,234.09976412876873,20,0,-1,baseline_fixed_order,search,large
434,-13.887201846757165,237.7440369351432,20,0,-1,baseline_fixed_order,checkout,large
435,-13.945586364245095,238.91172728490184,20,0,-1,baseline_fixed_order,search,large
436,-14.107142316779726,242.14284633559458,20,0,-1,baseline_fixed_order,auth,large
437,-13.263739994202588,225.2747998840517,20,0,-1,baseline_fixed_order,payments,medium
438,6.324118245892797,233.51763508214404,20,2,-1,baseline_fixed_order,auth,small
439,-13.609734597937518,232.1946919587503,20,0,-1,baseline_fixed_order,auth,small
440,-13.306139764923119,226.12279529846228,20,0,-1,baseline_fixed_order,checkout,small
441,26.849093497785137,223.01813004429727,20,4,-1,baseline_fixed_order,search,medium
442,-13.042314563612416,220.8462912722483,20,0,-1,baseline_fixed_order,notifications,medium
443,26.39053883186336,232.18922336273272,20,4,-1,baseline_fixed_order,checkout,large
444,16.32455535465327,233.50889290693465,20,3,-1,baseline_fixed_order,auth,small
445,-13.728317180836667,234.5663436167333,20,0,-1,baseline_fixed_order,search,medium
446,-13.584732771676698,231.69465543353397,20,0,-1,baseline_fixed_order,payments,small
447,-13.193978535069935,223.87957070139868,20,0,-1,baseline_fixed_order,checkout,medium
448,6.301148766456975,233.9770246708605,20,2,-1,baseline_fixed_order,payments,medium
449,-13.553137163046676,231.06274326093344,20,0,-1,baseline_fixed_order,payments,large
450,-14.03532765284704,240.70655305694078,20,0,-1,baseline_fixed_order,payments,large
451,-12.945659478162863,218.91318956325722,20,0,-1,baseline_fixed_order,payments,medium
452,16.08212725383877,238.35745492322462,20,3,-1,baseline_fixed_order,checkout,large
453,-34.28704571834093,245.74091436681846,20,0,-1,baseline_fixed_order,auth,medium
454,-13.367593464881937,227.35186929763873,20,0,-1,baseline_fixed_order,notifications,small
455,-13.082301210524463,221.64602421048926,20,0,-1,baseline_fixed_order,profile,large
456,-13.640280610169212,232.80561220338421,20,0,-1,baseline_fixed_order,checkout,small
457,-12.73721953639596,214.74439072791924,20,0,-1,baseline_fixed_order,notifications,small
458,-13.505526262176122,230.11052524352243,20,0,-1,baseline_fixed_order,notifications,small
459,-33.387155346848076,227.7431069369615,20,0,-1,baseline_fixed_order,auth,medium
460,-12.622865202479714,212.45730404959428,20,0,-1,baseline_fixed_order,notifications,medium
461,-13.263540220480428,225.27080440960847,20,0,-1,baseline_fixed_order,payments,medium
462,-13.174330682042275,223.48661364084552,20,0,-1,baseline_fixed_order,notifications,small
463,-14.340337046371783,246.80674092743556,20,0,-1,baseline_fixed_order,notifications,small
464,-3.3525920153389364,227.0518403067787,20,1,-1,baseline_fixed_order,profile,large
465,-13.585074868389606,231.70149736779206,20,0,-1,baseline_fixed_order,payments,medium
466,-13.666988219194993,233.33976438389988,20,0,-1,baseline_fixed_order,notifications,small
467,-12.895316248344654,217.90632496689307,20,0,-1,baseline_fixed_order,checkout,medium
468,-13.434436068987834,228.6887213797567,20,0,-1,baseline_fixed_order,payments,small
469,-33.73380855257828,234.67617105156555,20,0,-1,baseline_fixed_order,payments,large
470,-33.71352667842472,234.27053356849447,20,0,-1,baseline_fixed_order,search,large
471,-3.4132665651904226,228.2653313038084,20,1,-1,baseline_fixed_order,checkout,medium
472,-33.0006841877541,220.01368375508207,20,0,-1,baseline_fixed_order,notifications,medium
473,-13.776055395610626,235.52110791221253,20,0,-1,baseline_fixed_order,payments,large
474,-13.960737122231635,239.21474244463266,20,0,-1,baseline_fixed_order,search,large
475,-13.46370496424436,229.27409928488711,20,0,-1,baseline_fixed_order,payments,large
476,-13.324049450984363,226.48098901968723,20,0,-1,baseline_fixed_order,checkout,small
477,-13.267862490626392,225.35724981252775,20,0,-1,baseline_fixed_order,payments,large
478,-13.638993001828666,232.77986003657338,20,0,-1,baseline_fixed_order,checkout,medium
479,36.80025924497694,223.9948151004611,20,5,-1,baseline_fixed_order,checkout,large
480,-13.309558217769439,226.19116435538882,20,0,-1,baseline_fixed_order,search,large
481,-13.249301240944177,224.98602481888352,20,0,-1,baseline_fixed_order,search,small
482,-13.668192528440299,233.36385056880596,20,0,-1,baseline_fixed_order,checkout,small
483,-13.010543198050005,220.2108639610001,20,0,-1,baseline_fixed_order,search,large
484,-14.150761935813449,243.01523871626895,20,0,-1,baseline_fixed_order,search,small
485,-13.099880682105345,221.9976136421069,20,0,-1,baseline_fixed_order,profile,medium
486,-12.924215893468835,218.48431786937675,20,0,-1,baseline_fixed_order,search,large
487,16.170950766069815,236.58098467860378,20,3,-1,baseline_fixed_order,profile,medium
488,-3.67573441880886,233.51468837617728,20,1,-1,baseline_fixed_order,auth,large
489,5.552207271103227,248.95585457793544,20,2,-1,baseline_fixed_order,payments,large
490,5.417482790796266,251.6503441840746,20,2,-1,baseline_fixed_order,profile,medium
491,-3.3175899921407215,226.35179984281444,20,1,-1,baseline_fixed_order,notifications,small
492,6.637931124267761,227.2413775146448,20,2,-1,baseline_fixed_order,payments,medium
493,7.138078898844106,217.2384220231179,20,2,-1,baseline_fixed_order,auth,medium
494,-3.350870790709252,227.017415814185,20,1,-1,baseline_fixed_order,profile,large
495,-13.696963546923024,233.9392709384605,20,0,-1,baseline_fixed_order,payments,medium
496,6.023979874304135,239.52040251391733,20,2,-1,baseline_fixed_order,profile,small
497,16.675055140593372,226.49889718813264,20,3,-1,baseline_fixed_order,auth,small
498,-33.87495555481045,237.4991110962089,20,0,-1,baseline_fixed_order,payments,small
499,-12.96675975156965,219.33519503139297,20,0,-1,baseline_fixed_order,notifications,large
